value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
50.0,number,ai_implementation_count,education,"50In particular, bans on prohibited practices will apply 6 months after the entry into force  codes of practice will apply 9 months after entry into for",27,25,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763458
9.0,number,ai_implementation_count,education,"50In particular, bans on prohibited practices will apply 6 months after the entry into force  codes of practice will apply 9 months after entry into force and general-purpose AI rules  including governance  and provisions on penalties 12 months after entry into force.",27,25,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763459
172.0,number,ai_implementation_count,education,"Moreover,  (172)  ...  While the full effect of those prohibitions follows with the establishment of the governance and enforcement of this Regulation, anticipating",27,25,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Moreover,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763459
53.0,number,ai_implementation_count,unknown,53 The provisions in,28,7,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763460
54.0,number,ai_implementation_count,unknown,54 The risks stemming,28,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763461
55.0,number,ai_implementation_count,unknown,55,28,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763461
51.0,number,ai_implementation_count,government_public,"should exercise its tasks, in particular to issue guidance, in a way that does no",28,22,0.6362352941176471,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763462
52.0,number,ai_implementation_count,government_public,eu en library commission-decision-establishing-european-ai-office-0 52Previous versions of the Act characterized so called  foundation  models as  high risk.,28,22,0.6362352941176471,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763463
53.0,number,ai_implementation_count,government_public,"53See Article 3  Definitions :  ... (3)  provider  means a natural or legal person, public authority, agency or other body that develops an AI system or",28,22,0.7952941176470588,2024,pattern_matching,[],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763464
3.0,number,ai_implementation_count,government_public,"53See Article 3  Definitions :  ... (3)  provider  means a natural or legal person, public authority, agency or other body that develops an AI system or a general-pu",28,22,0.7952941176470588,2024,pattern_matching,[],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763464
4.0,number,ai_implementation_count,government_public,"odel developed and places it on the market or puts the AI system into service under its own name or trademark, whether for payment or free of charge (4)  deployer  means a natural or legal person, public authority, agency or other body using an AI system under its authority except where the AI system",28,22,0.8748235294117648,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763465
21.0,number,ai_implementation_count,government_public,"and paragraph  (21) In order to ensure a level playing field and an effective protection of rights and freedoms of individuals across the Union, the rules established b",28,22,0.6362352941176471,2024,pattern_matching,['Missing required context keywords'],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763466
54.0,number,ai_implementation_count,government_public,"54In previous versions of the Act, the classification involved AI  applications,  rather than  systems.  55As reported in the press release after the vo",28,22,0.7952941176470588,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763467
55.0,number,ai_implementation_count,government_public,55As reported in the press release after the vote at the EU Parliament s Committee in February 2024:  Real-time  RBI can be deployed only under strict s,28,22,0.7952941176470588,2024,pattern_matching,[],Parliament,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763467
2024.0,number,ai_implementation_count,government_public,"55As reported in the press release after the vote at the EU Parliament s Committee in February 2024:  Real-time  RBI can be deployed only under strict safeguards, e.",28,22,0.7952941176470588,2024,pattern_matching,[],Parliament,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763468
17618.0,number,ai_implementation_count,government_public,eu news en press-room 20240212IPR17618  artificial-intelligence-act-committees-confirm-landmark-agreement,28,22,0.4453647058823529,2024,pattern_matching,"['Value 17618.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763469
56.0,number,ai_implementation_count,unknown,56,29,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763469
57.0,number,ai_implementation_count,unknown,57,29,17,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763471
58.0,number,ai_implementation_count,unknown,58 This definition applies regardless,29,20,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763472
59.0,number,ai_implementation_count,unknown,59 A specific subset of general-purpose AI models is,29,21,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763472
56.0,number,ai_implementation_count,education,"56High-risk AI systems include those related to: 1) biometrics, insofar as their use is permitted under relevant Union or national law (RBIs escluding s",29,26,0.8056923076923077,2024,pattern_matching,[],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763473
1.0,number,ai_implementation_count,education,"56High-risk AI systems include those related to: 1) biometrics, insofar as their use is permitted under relevant Union or national law (RBIs escluding some cases such as biometric verification the sol",29,26,0.8056923076923077,2024,pattern_matching,[],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763474
3.0,number,net_employment_change,education,", utilities)  3) education and vocational training (e.g., evaluate learning outcomes)  4) employment, workers management and access to self-employment (e.",29,26,0.8056923076923077,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763475
4.0,number,net_employment_change,education,", evaluate learning outcomes)  4) employment, workers management and access to self-employment (e.g., for recruitment, job posting,...)  5) access to and enjoyment of essential priva",29,26,0.8056923076923077,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763475
5.0,number,ai_implementation_count,education,")  5) access to and enjoyment of essential private services and essential public services and benefits (e.g., for triage in emergency healthcare, establis",29,26,0.6445538461538463,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763476
7.0,number,ai_implementation_count,education,")  6) Law enforcement, insofar as their use is permitted under relevant Union or national law  7) migration and border control management, insofar as their use is permitted under relevant Union or national law  8) administration of justice and de",29,26,0.709009230769231,2024,pattern_matching,['Missing required context keywords'],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763477
8.0,number,ai_implementation_count,education,"r relevant Union or national law  7) migration and border control management, insofar as their use is permitted under relevant Union or national law  8) administration of justice and democratic processes (these includes AI systems intended to be used for influencing the outcome of an election or refe",29,26,0.8862615384615385,2024,pattern_matching,[],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763478
6.0,number,ai_implementation_count,education,"These high risk systems are listed in Annex III of the provisional EU AI Act, referring to Article 6(2). 57See  Artificial Intelligence   Questions and Answers  by the EU Commission, from December 2023: https:  ec.",29,26,0.8862615384615385,2024,pattern_matching,[],Annex,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763478
2.0,number,ai_implementation_count,education,"These high risk systems are listed in Annex III of the provisional EU AI Act, referring to Article 6(2). 57See  Artificial Intelligence   Questions and Answers  by the EU Commission, from December 2023: https:  ec.",29,26,0.8862615384615385,2024,pattern_matching,[],Annex,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763479
57.0,number,ai_implementation_count,education,"57See  Artificial Intelligence   Questions and Answers  by the EU Commission, from December 2023: https:  ec. europa.eu commission presscorner detail en",29,26,0.6445538461538463,2024,pattern_matching,['Missing required context keywords'],Artificial Intelligence   Questions,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763480
2023.0,number,ai_implementation_count,education,"57See  Artificial Intelligence   Questions and Answers  by the EU Commission, from December 2023: https:  ec. europa.eu commission presscorner detail en qanda_21_1683 58A general-purpose AI  system  is an AI system based on a general-purpose AI m",29,26,0.8862615384615385,2024,pattern_matching,[],Artificial Intelligence   Questions,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763481
21.0,number,ai_implementation_count,education,"eu commission presscorner detail en qanda_21_1683 58A general-purpose AI  system  is an AI system based on a general-purpose AI model that has the capability to serve a variety of purposes, both",29,26,0.8056923076923077,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763481
1683.0,number,ai_implementation_count,education,"eu commission presscorner detail en qanda_21_1683 58A general-purpose AI  system  is an AI system based on a general-purpose AI model that has the capability to serve a variety of purposes, both for",29,26,0.8056923076923077,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763482
58.0,number,ai_implementation_count,education,"eu commission presscorner detail en qanda_21_1683 58A general-purpose AI  system  is an AI system based on a general-purpose AI model that has the capability to serve a variety of purposes, both for dir",29,26,0.8862615384615385,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763483
59.0,number,ai_implementation_count,education,59We report definitions of general-purpose AI verbatim in Appendix A.1.,29,26,0.6445538461538463,2024,pattern_matching,['Missing required context keywords'],Appendix,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763483
60.0,number,ai_implementation_count,unknown,60 The provisional EU,30,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763484
61.0,number,ai_implementation_count,unknown,61,30,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763485
35.0,millions_usd,ai_investment_amount,unknown,The penalties are as follows: 35 million euro or 7% of,30,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763486
35.0,number,ai_implementation_count,unknown,The penalties are as follows: 35 million euro or 7% of,30,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763486
7.0,percentage,ai_adoption_rate,unknown,The penalties are as follows: 35 million euro or 7% of,30,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763487
15.0,millions_usd,ai_investment_amount,unknown,15 million euro or 3% of worldwide annual turnover for a failure to notify unacceptable applications  and,30,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763488
15.0,number,ai_implementation_count,unknown,15 million euro or 3% of worldwide annual turnover for a failure to notify unacceptable applications  and,30,10,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763489
3.0,percentage,ai_adoption_rate,unknown,15 million euro or 3% of worldwide annual turnover for a failure to notify unacceptable applications  and,30,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763489
7.5,millions_usd,ai_investment_amount,unknown,62,30,11,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763490
1.5,percentage,ai_adoption_rate,unknown,62,30,11,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763491
62.0,number,ai_implementation_count,unknown,62,30,11,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763492
64.0,number,ai_implementation_count,transportation_logistics,64,30,28,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763492
60.0,number,ai_implementation_count,government_public,62See Article 99 of the provisional EU AI Act for,30,29,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763493
61.0,number,ai_implementation_count,government_public,62See Article 99 of the provisional EU AI Act for more details on penalties. 63See f,30,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763494
71.0,number,ai_implementation_count,government_public,62See Article 99 of the provisional EU AI Act for more details on penalties. 63See for more inform,30,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763494
62.0,number,ai_implementation_count,government_public,62See Article 99 of the provisional EU AI Act for more details on penalties. 63See for more information the decision by the EU Commission on the roles a,30,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763495
99.0,number,ai_implementation_count,government_public,62See Article 99 of the provisional EU AI Act for more details on penalties. 63See for more information the decision by the EU Commission on the roles and establishme,30,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763496
63.0,number,ai_implementation_count,government_public,63See for more information the decision by the EU Commission on the roles and establishment of the AI Office: https:   ec.europa.eu newsroom dae redirec,30,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Commission,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763497
101625.0,number,ai_implementation_count,government_public,eu newsroom dae redirection document 101625 64For a summary of goals and future of the AI Office see https:  digital-strategy.ec.europa.eu en policies  ai-office.,30,29,0.4256,2024,pattern_matching,"['Value 101625.0 outside typical range [0, 10000]', 'Missing required context keywords']",Office,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763498
64.0,number,ai_implementation_count,government_public,eu newsroom dae redirection document 101625 64For a summary of goals and future of the AI Office see https:  digital-strategy.ec.europa.eu en policies  ai-office.,30,29,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Office,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763498
30.0,number,ai_implementation_count,unknown,"On October 30th 2023, US President Biden signed an  Executive Order (EO) on Safe, Secure, and",31,19,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],On October,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763499
67.0,number,ai_implementation_count,unknown,67 This EO builds on previous guidance documents such as the AI,31,20,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763500
1.0,number,ai_patents_filed,unknown,The EO lays out eight principles and priorities for the use of AI: 1) AI must be safe and secure,31,23,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763501
3.0,number,workforce_augmentation,education,3) the responsible use and development of AI must come with a commitment to supporting American,31,25,0.76,2024,pattern_matching,[],American,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763501
4.0,number,workforce_augmentation,government_public,workers  4) AI policies must be consistent with the Biden Administration s dedication to improving,31,26,0.7670588235294117,2024,pattern_matching,[],Biden Administration,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763502
66.0,number,ai_implementation_count,unknown,"org voxeu columns global-ai-regulation-race-why-eu-should-focus-data-quality-and-liability-rules 66See, e.g.,https:  www.europarl.europa.eu RegData etudes BRIE 2023 739342 EPRS_BRI(2023)739342_EN.",31,29,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763503
739342.0,number,ai_implementation_count,unknown,eu RegData etudes BRIE 2023 739342 EPRS_BRI(2023)739342_EN.pdf 67The full text is available at: https:  www.whitehouse.gov briefing-room presidential-actions 2023 10 30  executive-order-on-the-safe-secure-,31,29,0.43119999999999997,2024,pattern_matching,"['Value 739342.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763504
68.0,number,ai_implementation_count,unknown,"gov briefing-room presidential-actions 2023 10 30  executive-order-on-the-safe-secure-and-trustworthy-development-and-use-of-artificial-intelligence  68The  Blueprint for an AI Bill of Rights,  available at https:  www.",31,29,0.616,2024,pattern_matching,['Missing required context keywords'],Blueprint,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763504
69.0,number,ai_implementation_count,unknown,"(ii) algorithmic discrimination protections  (iii) data privacy  (iv) notices and explanation  and (v) human alternatives, consideration and fallback 69The NIST AI Risk Management Framework is available at: https:  nvlpubs.",31,29,0.616,2024,pattern_matching,['Missing required context keywords'],Risk Management Framework,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763505
7.0,number,ai_implementation_count,government_public,be protected  7) the risks from the Federal Government s own use of AI must be adequately managed,32,0,0.6432941176470588,2024,pattern_matching,['Missing required context keywords'],Federal Government,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763506
8.0,number,ai_implementation_count,government_public,and the government s capacity to   8) the US Federal Government should lead the way and engage with,32,1,0.6432941176470588,2024,pattern_matching,['Missing required context keywords'],Federal Government,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763507
71.0,count,ai_implementation_count,government_public,71 These companies should notify the Federal,32,27,0.49091764705882357,2024,pattern_matching,['Missing required context keywords'],Federal,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763507
270.0,number,ai_implementation_count,unknown,Open-source AI models are also,32,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Open,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763508
72.0,number,ai_implementation_count,unknown,72,32,31,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763509
70.0,number,time_savings,financial_services,70Timelines and responsibilities of the various Agencies and Departments can be found in the EO and are conveniently summarized in the Congressional Res,32,32,0.38,2024,pattern_matching,"[""Invalid unit 'number' for time_savings""]",Agencies,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763510
17.0,number,ai_implementation_count,financial_services,"he various Agencies and Departments can be found in the EO and are conveniently summarized in the Congressional Research Service s report of November 17th, 2023:https:  crsreports.",32,32,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Agencies,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763511
47843.0,number,ai_implementation_count,financial_services,gov  product pdf R R47843 71See Appendix A.1 for the full definition of dual-use foundation models. 724.6. Soliciting Input on Dual-Use Foundation Models with Widely Available,32,32,0.4256,2024,pattern_matching,"['Value 47843.0 outside typical range [0, 10000]', 'Missing required context keywords']",Appendix,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763512
71.0,number,ai_implementation_count,financial_services,gov  product pdf R R47843 71See Appendix A.1 for the full definition of dual-use foundation models. 724.6. Soliciting Input on Dual-Use Foundation Models with Widely Available Mo,32,32,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Appendix,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763512
724.6,number,ai_implementation_count,financial_services,724.6. Soliciting Input on Dual-Use Foundation Models with Widely Available Model Weights. When the weights for a dual-use foundation model are widely avai,32,32,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Soliciting Input,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763513
724.0,number,ai_implementation_count,financial_services,724.6. Soliciting Input on Dual-Use Foundation Models with Widely Available Model Weights. When the weights for a dual-use foundation model are widely av,32,32,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Soliciting Input,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763514
6.0,number,ai_implementation_count,financial_services,6. Soliciting Input on Dual-Use Foundation Models with Widely Available Model Weights. When the weights for a dual-use foundation model are widely avai,32,32,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Soliciting Input,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763515
29.0,number,ai_implementation_count,unknown,"On January 29, 2024, the White House published a",33,0,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],On January,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763515
74.0,number,ai_implementation_count,unknown,74 The experts generally praised the reach and comprehensiveness of,33,12,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763516
75.0,number,ai_implementation_count,unknown,75 Several class,33,23,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Several,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763517
76.0,number,ai_implementation_count,information_communication_technology,76 December 2023 also saw the first deal between a publishing house,33,26,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],December,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763518
270.0,number,workforce_augmentation,government_public,"To address the risks and potential benefits of dual-use foundation models with widely available weights, within 270 days of the date of this order, the Secretary of Commerce, acting through the Assistant Secretary of Commerce for Communications and Information, and",33,28,0.8515294117647059,2024,pattern_matching,[],Secretary,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763519
73.0,number,ai_implementation_count,government_public,73The statement is available at this link: https:  www.whitehouse.gov briefing-room statements-releases 2024 01  29 fact-sheet-biden-harris-administrati,33,28,0.6192941176470588,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763519
74.0,number,ai_implementation_count,government_public,statements-releases 2024 01  29 fact-sheet-biden-harris-administration-announces-key-ai-actions-following-president-bidens-landmark-executive-order  74https:  www.,33,28,0.6192941176470588,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763520
75.0,number,ai_implementation_count,government_public,"edu articles will-the-white-house-ai-executive-order-deliver-on-its-promises  75See Civil Action No.22-1564, Judge Beryl A. Howell s memorandum opinion, available at this link: https:  www.",33,28,0.6192941176470588,2024,pattern_matching,['Missing required context keywords'],Civil Action No,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763521
22.0,number,ai_implementation_count,government_public,"22-1564, Judge Beryl A. Howell s memorandum opinion, available at this link: https:  www. documentcloud.org documents 23919666-thalervperlmutter respons",33,28,0.6192941176470588,2024,pattern_matching,['Missing required context keywords'],Judge Beryl,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763522
1564.0,number,ai_implementation_count,government_public,"22-1564, Judge Beryl A. Howell s memorandum opinion, available at this link: https:  www. documentcloud.org documents 23919666-thalervperlmutter responsive 1",33,28,0.6192941176470588,2024,pattern_matching,['Missing required context keywords'],Judge Beryl,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763522
76.0,number,ai_implementation_count,government_public,"org documents 23919666-thalervperlmutter responsive 1 title 1 76See the full text at: https:  nytco-assets.nytimes.com 2023 12 NYT_Complaint_Dec2023.pdf, and a related New York Times  press coverage : https:  www.",33,28,0.6812235294117647,2024,pattern_matching,['Missing required context keywords'],New York Times,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763523
77.0,number,ai_implementation_count,unknown,77,34,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763525
2023.0,number,ai_patents_filed,unknown,"Schumer, took place from September to December 2023 to build bipartisan consensus on future legislative",34,9,0.7,2024,pattern_matching,[],Schumer,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763526
78.0,number,ai_implementation_count,unknown,"78 The themes were varied and included, among others: how to fund development and where to",34,10,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763526
79.0,number,ai_implementation_count,unknown,"79 In particular, the scope of regulation",34,22,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763527
77.0,number,ai_implementation_count,education,com en ax-press-release,34,25,0.5038276923076923,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763528
12.0,number,ai_implementation_count,education,com business media-telecom  global-news-publisher-axel-springer-partners-with-openai-landmark-deal-2023-12-13  78Statements are available as part of Senator Schumer s press releases.,34,25,0.6297846153846154,2024,pattern_matching,['Missing required context keywords'],Senator Schumer,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763528
78.0,number,ai_implementation_count,education,com business media-telecom  global-news-publisher-axel-springer-partners-with-openai-landmark-deal-2023-12-13  78Statements are available as part of Senator Schumer s press releases.,34,25,0.6297846153846154,2024,pattern_matching,['Missing required context keywords'],Senator Schumer,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763529
79.0,number,ai_implementation_count,education,gov newsroom press-releases  statements-from-the-ninth-bipartisan-senate-forum-on-artificial-intelligence 79The official version of the documents is only available in Chinese and for the informa- tion and translation to English we followed the US Library of,34,25,0.692763076923077,2024,pattern_matching,['Missing required context keywords'],Chinese,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763530
18.0,number,ai_implementation_count,education,gov item  global-legal-monitor 2023-07-18 china-generative-ai-measures-finalized . The translation of the April 2023 version is by the Stanford University s DigiChina Project: https:  digichi,34,25,0.6297846153846154,2024,pattern_matching,['Missing required context keywords'],April,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763531
2023.0,number,net_employment_change,unknown,"In August 2023, The country s internet regulator announced restrictions on the",35,17,0.7,2024,pattern_matching,[],In August,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763531
80.0,number,ai_implementation_count,unknown,"These Measures do not apply where industry associations, enterprises, education and research insti- tutions, public cultural bodies,",35,26,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],These Measures,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763532
81.0,number,ai_implementation_count,unknown,"81 Article 5: Encourage the innovative application of generative AI technology in each industry and field, generate exceptional content that is positive",35,26,0.7,2024,pattern_matching,[],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763533
5.0,number,ai_implementation_count,unknown,"81 Article 5: Encourage the innovative application of generative AI technology in each industry and field, generate exceptional content that is positive, healthy,",35,26,0.7,2024,pattern_matching,[],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763533
82.0,number,ai_implementation_count,unknown,82A clear comparison between the version for comments of April 2023 and the  Interim Measures for the Man- agement of Generative Artificial Intelligence,35,26,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],April,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763534
83.0,number,ai_implementation_count,unknown,83https:  www.loc.gov item global-legal-monitor 2023-07-18 china-generative-ai-measures-finalized  84https:  www.wsj.com articles china-drafts-rules-for,35,26,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763535
84.0,number,ai_implementation_count,unknown,gov item global-legal-monitor 2023-07-18 china-generative-ai-measures-finalized  84https:  www.wsj.com articles china-drafts-rules-for-facial-recognition-use-4953506e mod world_lead_ pos3 85https:  www.,35,26,0.616,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763536
3.0,number,net_employment_change,unknown,com articles china-drafts-rules-for-facial-recognition-use-4953506e mod world_lead_ pos3 85https:  www.natlawreview.com article beijing-internet-court-recognizes-copyright-ai-generated-images,35,26,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763536
